,summary,Mitigation,Impacts,Hazard,Causes,word
warum schneearm+er,2.6721850703141765,-0.0822439630394193,-0.030058061664518174,-0.0695126263329843,0.15366759289972357,warum schneearm+er
Winter,309.7639914844397,0.3757029688983562,-0.4081857824351238,-0.015506185861265634,-0.036949023044982494,Winter
schneearm+er winter,2.6214114430484594,-0.06306033835840352,-0.01087443698350253,-0.0720635092971689,0.14961496307163014,schneearm+er winter
Hitzewellen,6.970497653774301,-1.0410340685387953,-0.9888481671638945,0.0794935306995743,0.1539384904245948,Hitzewellen
winter hitze+welle+n,2.5813690253296815,-0.04766733509341778,0.004518566281483231,-0.07420792172310438,0.14638659081202565,winter hitze+welle+n
hitze+welle+n schweizer,2.53160118710815,-0.02819942975651096,0.023986471618390088,-0.07704342988887658,0.14232811721919508,hitze+welle+n schweizer
Gebirge,8.548652463639486,0.048984109232329216,-1.1929352094821186,-0.049440277214778325,0.20881109440449547,Gebirge
schweizer gebirge,2.5045366326751997,-0.017451187371956924,0.03473471400294403,-0.07866749947698608,0.14009680571407068,schweizer gebirge
gefährlicher,4.614997586155422,-0.628658791832881,-0.57647289045798,0.21259620366049192,-0.2755448242836376,gefährlicher
gebirge gefährlich+er,2.4847193450210803,-0.009507160462535788,0.04267874091236536,-0.07989443396489168,0.13845097364185174,gebirge gefährlich+er
Alpendörfer,2.4074449417823764,0.022086558106875317,0.07427245948177649,-0.0849951895779713,0.1319222014745912,Alpendörfer
gefährlich+er alpen+dorf+er,2.4074449417823764,0.022086558106875317,0.07427245948177649,-0.0849951895779713,0.1319222014745912,gefährlich+er alpen+dorf+er
Blatten,2.381177812330068,0.033057308677180236,0.0852432100520814,-0.08684811188037046,0.12965697667090395,Blatten
alpen+dorf+er blatt+en,2.381177812330068,0.033057308677180236,0.0852432100520814,-0.08684811188037046,0.12965697667090395,alpen+dorf+er blatt+en
bedeutet,14.556418479727535,0.6164517174425188,-0.626694716241454,-0.03965167048265197,-0.08560828627974361,bedeutet
blatt+en bedeut+et,2.369108315571303,0.0381389068824132,0.09032480825731443,-0.0877204835555992,0.1286073076453059,blatt+en bedeut+et
+2273,1.9480511630439823,0.23382308380681716,0.28600898518171813,-0.12944826961809716,0.08898764975666237,+2273
gletsc… +2273,1.9480511630439823,0.23382308380681716,0.28600898518171813,-0.12944826961809716,0.08898764975666237,gletsc… +2273
+2273 char+s,1.9469916740023794,0.23436710301895836,0.28655300439385945,-0.12999054324256124,0.08953166896880356,+2273 char+s
hitze klima+wandel,3.1884874117374933,-0.25889408566661265,-0.20670818429171162,-0.22660363439969336,0.4183013907157637,hitze klima+wandel
lässt,36.431690220613014,-1.057999252304841,-0.7578408545467202,0.05177400730069832,0.18825818302551112,lässt
klima+wandel lass+st,2.6685619011195234,-0.08088716041616793,-0.02870125904126679,-0.12867559541100995,0.24185511104832097,klima+wandel lass+st
Alpengletscher,2.5682457983685754,-0.04257054404430398,0.00961535733059715,-0.11849093648090683,0.21206621726698546,Alpengletscher
lass+st alpen+gletscher,2.5682457983685754,-0.04257054404430398,0.00961535733059715,-0.11849093648090683,0.21206621726698546,lass+st alpen+gletscher
alpen+gletscher schrumpf+en,2.3698934521658463,0.037807555834151636,0.08999345720905279,-0.10865766154102138,0.16189621675174548,alpen+gletscher schrumpf+en
+876,1.940824300984352,0.23753977283204541,0.28972567420694645,-0.1297834391123703,0.08723463942775007,+876
gletsc… +876,1.940824300984352,0.23753977283204541,0.28972567420694645,-0.1297834391123703,0.08723463942775007,gletsc… +876
+876 char+s,1.9394735166334505,0.23823600001302758,0.2904219013879289,-0.12992941302658867,0.08704012752890415,+876 char+s
Alpen-Gletscher,2.189736112984983,0.11687151286430061,0.16905741423920148,-0.10118570612643546,0.11028179331400066,Alpen-Gletscher
schweizer alpen+-+gletscher,2.189736112984983,0.11687151286430061,0.16905741423920148,-0.10118570612643546,0.11028179331400066,schweizer alpen+-+gletscher
schmelzen,15.321232767752798,-1.8285870758655094,-1.7764011744906085,0.11231906728659836,0.179078447183975,schmelzen
alpen+-+gletscher schmelz+en,2.230982705941293,0.09821038936537604,0.15039629074027713,-0.09724955648524605,0.11375658659119356,alpen+-+gletscher schmelz+en
schmelz+en rekord+tempo,2.3011575884615323,0.06724025742497454,0.11942615879987573,-0.09087243395111932,0.11929572562462978,schmelz+en rekord+tempo
rekord+tempo der,2.359664826447953,0.042132966818755994,0.09431886819365733,-0.08584077937553493,0.12358604320821309,rekord+tempo der
der gletscher,3.5436623204101103,-0.3645081930733361,-0.3123222916984352,-0.01892758892787916,0.17327464770252954,der gletscher
Alpen,88.55340389466924,-1.637181345962951,0.195870485271576,0.04997989881270525,0.09209260153705018,Alpen
gletscher alpen,2.9808300631410605,-0.1915492533306027,-0.1393633519557016,-0.044341266693549077,0.15611559234353167,gletscher alpen
schwinden,3.438840097819856,-0.33448168058218436,-0.2822957792072833,-0.023057839369854876,0.17064257540557348,schwinden
alpen schwind+en,3.438840097819856,-0.33448168058218436,-0.2822957792072833,-0.023057839369854876,0.17064257540557348,alpen schwind+en
schwind+en rekord+tempo,3.4288636515715893,-0.3315763562904448,-0.2793904549155436,-0.02346345003497927,0.1703806966759736,schwind+en rekord+tempo
Schneemangel,23.1687368376393,-2.242151266729826,0.529649272511798,0.004325474980770512,0.10820876905151865,Schneemangel
schnee+mangel hitze+welle+n,3.755433034294663,-0.4225510475376477,-0.3703651461627465,-0.011252835653172668,0.17799442475011545,schnee+mangel hitze+welle+n
hitze+welle+n jahr,3.0172119875939636,-0.2036806689965243,-0.15149476762162314,-0.042424603204264194,0.15748743434938164,hitze+welle+n jahr
Eisschmelze,2.9241609845736853,-0.1723550435771885,-0.12016914220228743,-0.047418029795102616,0.15388805791223872,Eisschmelze
jahr eis+schmelz+e,2.9241609845736853,-0.1723550435771885,-0.12016914220228743,-0.047418029795102616,0.15388805791223872,jahr eis+schmelz+e
vorangetrieben,2.826565895569556,-0.13840995726938826,-0.08622405589448721,-0.05299519089540423,0.1497718126988399,vorangetrieben
eis+schmelz+e voran+ge+treib+en,2.826565895569556,-0.13840995726938826,-0.08622405589448721,-0.05299519089540423,0.1497718126988399,eis+schmelz+e voran+ge+treib+en
zeigt,61.61453442928022,-1.238731314490577,-0.39054817411872456,0.17914024355126074,-0.11528780067036405,zeigt
voran+ge+treib+en zeig+t,2.7271202015789817,-0.10259362813360415,-0.05040772675870314,-0.05907421908729178,0.1451723060357352,voran+ge+treib+en zeig+t
Bericht,5.522826486620507,-0.8082372208379377,-0.7560513194630366,0.02242960682549528,0.21373010539263942,Bericht
zeig+t bericht,2.6770800410940705,-0.0840741105622028,-0.03188820918730171,-0.06229836525511462,0.14268602235759414,zeig+t bericht
2015,3.2641770676435384,-0.2823551312172028,-0.23016922984230154,0.018395141541202115,0.07895642547564316,2015
seit 2015,2.618065080223231,-0.06178297285619115,-0.009597071481289937,-0.06625432923506759,0.1395917954762774,seit 2015
Viertel,2.8840633624425855,-0.15854763643657388,-0.10636173506167278,0.007102601934584435,0.05093003043597158,Viertel
2015 viertel,2.1444086130962443,0.13778874356237697,0.1899746449372781,-0.10568372472228954,0.1062594610295867,2015 viertel
ewigen,2.5005913596749942,-0.01587469469351043,0.03631120668139063,-0.07466888062740595,0.132853402567542,ewigen
viertel ewig+en,2.137743117436288,0.1409018985661008,0.1930877999410019,-0.10636107577569556,0.10564901896925509,viertel ewig+en
Eises,2.5386514782168144,-0.0309804728792377,0.021205428495663377,-0.07185961888411692,0.135126519864393,Eises
ewig+en eis+es,2.1496131319278526,0.13536466576808778,0.1875505671429888,-0.10515772908126934,0.10673264852385221,ewig+en eis+es
geschmolzen,2.162507849117751,0.12938396361141488,0.18156986498631594,-0.10386531252563388,0.10789214789990606,geschmolzen
eis+es ge+schmelz+en,2.162507849117751,0.12938396361141488,0.18156986498631594,-0.10386531252563388,0.10789214789990606,eis+es ge+schmelz+en
Von,53.20481909817035,-1.6547292790429742,-1.1627467198152701,0.1552477692922541,0.055242281655570526,Von
Kathrin,2.199137001412737,0.11258754175822239,0.16477344313312337,-0.10027576278462268,0.11108883992648498,Kathrin
von kathrin,2.199137001412737,0.11258754175822239,0.16477344313312337,-0.10027576278462268,0.11108883992648498,von kathrin
Hondl,2.219696255111176,0.1032821885773436,0.15546808995224468,-0.09831227680822828,0.11282260222778494,Hondl
kathrin hondl,2.219696255111176,0.1032821885773436,0.15546808995224468,-0.09831227680822828,0.11282260222778494,kathrin hondl
Stand,28.71794674616771,-1.0695716777288278,-0.8044265536360089,0.17406479728220434,-0.06567616631492781,Stand
01.10.2025,2.2627922320400344,0.08405300149486121,0.13623890286976212,-0.0943106304317239,0.11632331948813147,01.10.2025
stand 01.10.2025,2.2627922320400344,0.08405300149486121,0.13623890286976212,-0.0943106304317239,0.11632331948813147,stand 01.10.2025
13:02,2.3054444953315163,0.06537905559789291,0.11756495697279395,-0.09049524338007806,0.11961981024711668,13:02
01.10.2025 13:02,2.3054444953315163,0.06537905559789291,0.11756495697279395,-0.09049524338007806,0.11961981024711668,01.10.2025 13:02
Uhr,65.60179579396548,0.17432215262653672,-1.2922180307557736,0.09160954994118213,-0.10044085545992612,Uhr
13:02 uhr,2.333265430592606,0.053383794289393376,0.1055696956642944,-0.08808047026202033,0.12168514515523403,13:02 uhr
uhr der,5.231434967622312,-0.7540330597593812,-0.7018471583844801,0.1558335918689047,-0.07209317851125337,uhr der
+4464,2.1513891653220503,0.13453879618123357,0.18672469755613458,-0.10497881018187012,0.10689343499661137,+4464
2015 +4464,2.1513891653220503,0.13453879618123357,0.18672469755613458,-0.10497881018187012,0.10689343499661137,2015 +4464
+4464 chars,2.141037984181321,0.1393618023012818,0.1915477036761829,-0.10602572803652649,0.10595139485623582,+4464 chars
Wettervorhersage,64.74192081593569,-1.909048716045075,-3.2175704632976765,0.21908760633267504,-0.02707315689910851,Wettervorhersage
Nebel,92.56390301337993,-2.34675234361042,-3.5750607949303723,0.37121814637327305,-0.5463594537280853,Nebel
wetter+vorhersage nebel,2.5094335555896228,-0.01940449953279614,0.03278140184210504,0.133166994562166,-0.3408414825792647,wetter+vorhersage nebel
Frost,845.2837225515701,-2.9695226061067155,-3.173466055631757,0.46880553588192736,-1.2388495982723453,Frost
nebel frost,18.818739705522628,-2.0342006131362,-1.9820147117612987,0.5142199205734956,-2.3556375961826683,nebel frost
frost hier,8.913611312550424,-1.2869269163387875,-1.2347410149638864,0.4585205217311574,-1.608363899385256,frost hier
thema wetter+vorhersage,24.387181588780088,-1.3283995165318863,-2.2412191950816887,0.1902473027689274,-0.005291064082767,thema wetter+vorhersage
sie nebel,4.145355354140598,-0.5213359626279035,-0.4691500612530024,0.3247850771021103,-0.842772945674372,sie nebel
Berlin,306.0536977874912,0.298521011843744,-2.802459428235206,0.20356860270004867,-0.44579759945332204,Berlin
Brandenburg,183.1684893535369,-0.5711452198730026,-2.3101072621047707,0.2692180735519791,-0.3512727638290743,Brandenburg
berlin brandenburg,151.23734527346386,-4.118197872718607,-2.11855125180115,0.31945659515073466,-0.3132313526782965,berlin brandenburg
nächsten,49.31420280449478,-0.5407176806306957,-1.1922031887939937,0.17338597420838747,-0.10998024274311005,nächsten
brandenburg nächst+en,2.128400674248213,0.14528171255210665,0.19746761392700787,0.032449400210226714,-0.17615527049436194,brandenburg nächst+en
Tagen,134.90527447425268,-0.6820541621243392,-1.1689455478979756,0.21266232031810753,-0.196454111685744,Tagen
nächst+en tag+en,25.47744917030569,-0.14142937203633024,-2.2849552601835565,0.18088957559066898,-0.18177367117645882,nächst+en tag+en
trocken,26.119941152880603,-2.3620464983746365,-0.7973749388958489,0.23085049894972196,-0.13744152862063816,trocken
tag+en trocken,3.3137995665897906,-0.29744288328500995,-0.24525698191010895,0.0394273689818794,0.043516520260632595,tag+en trocken
mild,24.773690325968488,0.3834425721927724,-2.2569437616395227,0.12156541797804803,-0.2369148842773122,mild
trocken mild,4.414777445730859,-0.5843048710388298,-0.5321189696639285,0.34097735951617264,-0.9057418540852983,trocken mild
Wie,126.9927277828017,-0.011380896157030194,-2.0742307656541104,0.14606890488234994,-0.13409160121337446,Wie
wie deutsch+e,29.62752319747622,-2.4880512139727062,-2.435865312597805,0.27880178980609116,-0.18829991685577188,wie deutsch+e
DWD,220.20934600394997,-2.4313314035695615,-2.8419686286137558,0.3105585547269071,-0.29154857854129873,DWD
wetter+dienst dwd,134.82243418661002,-1.9884957072874512,-2.3513485723221783,0.3193802074603262,-0.357032816733914,wetter+dienst dwd
mitteilte,32.986681047109656,-2.5954513222846156,-1.3023977789038574,0.2161586060806045,-0.047942328895865326,mitteilte
dwd mit+teil+te,20.35546750396853,-2.1126969961375006,-0.8196434527567427,0.26398814890200406,-0.24860977500112988,dwd mit+teil+te
bleibt,208.30453465632831,-0.9773252243308704,-2.0394792439494025,0.23712184169358255,-0.17635448743733356,bleibt
mit+teil+te bleib+t,3.7258445257133337,-0.41464099136856236,-0.3624550899936613,0.17183052709868704,-0.2344293547391918,mit+teil+te bleib+t
kommenden,117.13704861227934,-0.7994796004450678,-1.021730909371512,0.219176868681939,-0.20844928808057708,kommenden
bleib+t komm+end+en,7.1578335323366975,-1.0675548028250708,-1.0153689014501697,0.25952270928063453,-0.30078522530399765,bleib+t komm+end+en
beiden,15.244734554739964,-1.8235816152546787,1.0298241227026885,-0.13683376113526644,0.11922090496394429,beiden
komm+end+en beide+n,2.6976047041988993,-0.09171167959130072,1.7103947869808502,-0.361020525384074,-0.4131486626377692,komm+end+en beide+n
Nächten,18.497661847823895,-2.0169917844141536,-1.9648058830392523,0.3013246210965322,-0.2998262171766327,Nächten
beide+n nacht+en,1.9415901110675098,0.23714527084858245,0.28933117222348353,-0.03705658079749313,-0.08429171219788607,beide+n nacht+en
frostig,41.649156072807386,-0.922802445362415,-0.9559181534586411,0.14126092477339036,0.010855458293629905,frostig
nacht+en frostig,2.8366237141127257,-0.14196195881307366,-0.08977605743817256,-0.4245406592761218,0.5637834327017417,nacht+en frostig
minus,36.117570724374396,-2.1640816298204983,0.20415632276520293,0.17660988776237485,-0.18367357853220345,minus
frostig minus,1.9212816169951086,0.24766008087218583,0.2998459822470869,-0.045762816928721924,-0.07377690217428283,frostig minus
Grad.…,1.916952042416751,0.24991610632497488,0.302102007699876,-0.04765275026544412,-0.07152087672149364,Grad.…
minus grad.…,1.916952042416751,0.24991610632497488,0.302102007699876,-0.04765275026544412,-0.07152087672149364,minus grad.…
+668,1.9128651560917596,0.25205035329524833,0.3042362546701493,-0.049447900094065425,-0.06938662975122048,+668
grad.… +668,1.9128651560917596,0.25205035329524833,0.3042362546701493,-0.049447900094065425,-0.06938662975122048,grad.… +668
+668 char+s,1.9104242420248576,0.2533272194407934,0.3055131208156944,-0.05052527252771273,-0.06810976360567529,+668 char+s
Wetterbericht,31.943368419898405,-1.2612171262597647,-2.5111261436337466,0.30158935518601404,-0.34679308398396924,Wetterbericht
Morgens,3.054759937842171,-0.2160484563730343,-0.16386255499813307,0.22441508209738142,-0.5374854394195028,Morgens
wetter+bericht morgen+s,2.398784712937479,0.025690313582422443,0.07787621495732358,0.10817036105345212,-0.2957466694640461,wetter+bericht morgen+s
erster,18.01298150168924,-0.48222829750504764,-1.2203802339258223,0.0013330777115765297,0.23618241050581967,erster
morgen+s erst+er,3.4526260361200176,-0.33848255831169416,-0.2862966569367929,0.26962284541075315,-0.6599195413581628,morgen+s erst+er
erst+er frost,5.792028918891709,-0.8558300948949726,-0.8036441935200715,0.3980790947432984,-1.1772670779414411,erst+er frost
Bergland,42.27249839818302,-2.843484165459246,-2.791298264084345,0.1440151305736755,0.16381742672473923,Bergland
frost berg+land,5.696173458714554,-0.8391420732912108,-0.7869561719163097,0.3136690992758175,-0.602221396983038,frost berg+land
tagsüber,19.306381276266254,-2.0597831242601976,-0.7141316299622459,0.3123374572945622,-0.4508311486201843,tagsüber
berg+land tagsüber,3.478124589555139,-0.3458406843957063,-0.2936547830208053,0.2721077180050956,-0.667277667442175,berg+land tagsüber
Sonnenschein,20.709680306964206,-1.6079033978639818,-2.0777627841842032,0.16875350516966128,0.060477318538216106,Sonnenschein
